id,area,latitude,longitude,crime_type,severity,date,time,time_of_day,target_group,gender,age,age_group,crime_count,police_station,status
2049,Daraganj,25.428,81.889,Harassment,2,31-03-2025,15:10,Afternoon,All,Male,35,Adult,1,Daraganj PS,Closed
2050,Daraganj,25.428,81.889,Kidnapping,5,21-05-2025,19:21,Evening,All,Male,35,Adult,2,Daraganj PS,Reported
2051,George Town,25.4421,81.8329,Kidnapping,4,26-02-2025,01:02,Night,All,Male,40,Adult,3,George Town PS,Closed
2052,Allahpur,25.4602,81.8501,Harassment,4,29-01-2025,09:14,Morning,Children,Male,47,Adult,2,Allahpur PS,Under Investigation
2053,Civil Lines,25.45,81.84,Chain Snatching,1,13-09-2025,06:29,Morning,Children,Female,47,Adult,3,Civil Lines PS,Closed
2054,Naini,25.3925,81.863,Chain Snatching,3,16-11-2025,12:24,Afternoon,All,Male,71,Senior,3,Naini PS,Closed
2055,Phaphamau,25.503,81.885,Robbery,5,03-03-2025,03:26,Night,Children,Male,47,Adult,2,Phaphamau PS,Under Investigation
2056,Jhunsi,25.402,81.9,Kidnapping,4,04-01-2025,16:06,Afternoon,Women,Male,12,Child,2,Jhunsi PS,Under Investigation
2057,Jhunsi,25.402,81.9,Chain Snatching,2,19-06-2025,17:59,Evening,Women,Female,41,Adult,2,Jhunsi PS,Reported
2058,Meerapur,25.43,81.82,Chain Snatching,1,23-09-2025,02:36,Night,All,Male,68,Senior,1,Meerapur PS,Closed
2059,Dhoomanganj,25.448,81.79,Harassment,3,16-05-2025,15:42,Afternoon,Children,Male,72,Senior,1,Dhoomanganj PS,Unreported
2060,Civil Lines,25.45,81.84,Assault,4,06-02-2025,07:25,Morning,Women,Male,70,Senior,1,Civil Lines PS,Closed
2061,Kareli,25.418,81.815,Kidnapping,4,08-01-2025,11:24,Morning,Women,Female,25,Adult,1,Kareli PS,Reported
2062,Jhunsi,25.402,81.9,Theft,2,05-04-2025,12:28,Afternoon,All,Female,48,Adult,1,Jhunsi PS,Under Investigation
2063,Katra,25.4358,81.8463,Assault,5,10-08-2025,15:18,Afternoon,Children,Male,33,Adult,3,Katra PS,Reported
2064,Katra,25.4358,81.8463,Harassment,2,09-11-2025,19:52,Evening,All,Female,26,Adult,1,Katra PS,Unreported
2065,Lukerganj,25.444,81.828,Chain Snatching,3,06-03-2025,20:44,Evening,All,Male,18,Teen,3,Lukerganj PS,Under Investigation
2066,Jhunsi,25.402,81.9,Assault,4,29-04-2025,20:09,Evening,All,Female,40,Adult,3,Jhunsi PS,Under Investigation
2067,Phaphamau,25.503,81.885,Assault,5,01-01-2025,19:37,Evening,Children,Male,65,Senior,1,Phaphamau PS,Reported
2068,Jhunsi,25.402,81.9,Harassment,1,23-07-2025,00:44,Night,Women,Male,65,Senior,1,Jhunsi PS,Reported
2069,Meerapur,25.43,81.82,Assault,4,14-12-2025,08:55,Morning,All,Male,71,Senior,2,Meerapur PS,Reported
2070,Katra,25.4358,81.8463,Kidnapping,4,14-02-2025,20:47,Evening,Women,Male,26,Adult,2,Katra PS,Reported
2071,Naini,25.3925,81.863,Harassment,4,07-06-2025,01:53,Night,Women,Female,63,Senior,1,Naini PS,Closed
2072,Jhunsi,25.402,81.9,Kidnapping,4,23-04-2025,18:37,Evening,Women,Female,60,Adult,2,Jhunsi PS,Reported
2073,Daraganj,25.428,81.889,Harassment,3,04-12-2025,22:36,Night,Women,Male,69,Senior,1,Daraganj PS,Reported
2074,Daraganj,25.428,81.889,Assault,5,27-03-2025,03:58,Night,Women,Female,43,Adult,1,Daraganj PS,Closed
2075,Dhoomanganj,25.448,81.79,Theft,3,14-10-2025,10:11,Morning,Women,Female,40,Adult,3,Dhoomanganj PS,Under Investigation
2076,Civil Lines,25.45,81.84,Assault,5,25-05-2025,14:36,Afternoon,Children,Female,27,Adult,2,Civil Lines PS,Reported
2077,Kareli,25.418,81.815,Assault,4,05-08-2025,16:18,Afternoon,Children,Female,75,Senior,3,Kareli PS,Reported
2078,Lukerganj,25.444,81.828,Theft,3,10-10-2025,07:41,Morning,Children,Female,70,Senior,1,Lukerganj PS,Reported
2079,Lukerganj,25.444,81.828,Chain Snatching,3,09-04-2025,19:45,Evening,All,Female,14,Teen,2,Lukerganj PS,Reported
2080,Daraganj,25.428,81.889,Theft,3,22-03-2025,02:57,Night,Children,Male,72,Senior,3,Daraganj PS,Under Investigation
2081,Katra,25.4358,81.8463,Chain Snatching,4,23-06-2025,22:23,Night,Children,Female,70,Senior,2,Katra PS,Under Investigation
2082,Katra,25.4358,81.8463,Chain Snatching,3,22-09-2025,15:47,Afternoon,Women,Male,47,Adult,3,Katra PS,Under Investigation
2083,George Town,25.4421,81.8329,Robbery,4,07-12-2025,00:18,Night,All,Male,42,Adult,2,George Town PS,Closed
2084,Naini,25.3925,81.863,Kidnapping,4,20-07-2025,09:46,Morning,All,Male,30,Adult,3,Naini PS,Under Investigation
2085,Civil Lines,25.45,81.84,Robbery,4,24-04-2025,16:48,Afternoon,Children,Male,73,Senior,1,Civil Lines PS,Under Investigation
2086,Phaphamau,25.503,81.885,Assault,5,14-12-2025,19:12,Evening,Women,Female,47,Adult,3,Phaphamau PS,Closed
2087,Civil Lines,25.45,81.84,Assault,4,23-02-2025,17:59,Evening,Children,Male,73,Senior,2,Civil Lines PS,Under Investigation
2088,Daraganj,25.428,81.889,Chain Snatching,1,02-12-2025,19:04,Evening,All,Male,13,Teen,1,Daraganj PS,Unreported
2089,Dhoomanganj,25.448,81.79,Theft,4,05-11-2025,18:47,Evening,Children,Female,17,Teen,3,Dhoomanganj PS,Under Investigation
2090,Meerapur,25.43,81.82,Chain Snatching,2,04-05-2025,03:32,Night,All,Female,75,Senior,3,Meerapur PS,Closed
2091,Daraganj,25.428,81.889,Chain Snatching,1,03-09-2025,13:12,Afternoon,All,Female,39,Adult,2,Daraganj PS,Unreported
2092,Jhunsi,25.402,81.9,Robbery,5,28-10-2025,05:02,Night,All,Male,61,Senior,2,Jhunsi PS,Reported
2093,Kareli,25.418,81.815,Kidnapping,5,30-03-2025,07:52,Morning,Children,Male,39,Adult,3,Kareli PS,Closed
2094,Kareli,25.418,81.815,Kidnapping,4,09-03-2025,20:06,Evening,Women,Male,57,Adult,1,Kareli PS,Closed
2095,Meerapur,25.43,81.82,Assault,5,25-12-2025,23:03,Night,Women,Male,54,Adult,2,Meerapur PS,Closed
2096,Jhunsi,25.402,81.9,Theft,4,16-08-2025,07:32,Morning,Women,Male,32,Adult,3,Jhunsi PS,Closed
2097,Dhoomanganj,25.448,81.79,Robbery,5,31-08-2025,11:02,Morning,Women,Male,41,Adult,3,Dhoomanganj PS,Closed
2098,Jhunsi,25.402,81.9,Robbery,5,09-04-2025,11:16,Morning,Women,Male,35,Adult,3,Jhunsi PS,Unreported
2099,George Town,25.4421,81.8329,Theft,2,14-09-2025,05:28,Night,All,Female,28,Adult,2,George Town PS,Unreported
2100,George Town,25.4421,81.8329,Chain Snatching,2,15-06-2025,04:44,Night,Children,Male,55,Adult,3,George Town PS,Unreported
2101,Phaphamau,25.503,81.885,Assault,4,11-03-2025,06:34,Morning,All,Female,45,Adult,2,Phaphamau PS,Reported
2102,Katra,25.4358,81.8463,Kidnapping,5,17-11-2025,07:24,Morning,All,Female,74,Senior,3,Katra PS,Under Investigation
2103,Phaphamau,25.503,81.885,Theft,1,19-11-2025,05:27,Night,All,Female,24,Adult,1,Phaphamau PS,Reported
2104,Meerapur,25.43,81.82,Harassment,1,02-07-2025,22:32,Night,Children,Male,50,Adult,1,Meerapur PS,Unreported
2105,Lukerganj,25.444,81.828,Kidnapping,5,26-05-2025,09:49,Morning,Women,Male,14,Teen,3,Lukerganj PS,Unreported
2106,Phaphamau,25.503,81.885,Theft,1,23-09-2025,02:53,Night,All,Male,75,Senior,1,Phaphamau PS,Unreported
2107,Jhunsi,25.402,81.9,Harassment,3,17-12-2025,09:07,Morning,All,Male,57,Adult,1,Jhunsi PS,Reported
2108,Phaphamau,25.503,81.885,Chain Snatching,3,23-02-2025,06:37,Morning,All,Female,71,Senior,2,Phaphamau PS,Under Investigation
2109,Jhunsi,25.402,81.9,Harassment,2,20-04-2025,12:08,Afternoon,Children,Female,67,Senior,1,Jhunsi PS,Unreported
2110,George Town,25.4421,81.8329,Kidnapping,5,13-07-2025,10:13,Morning,Children,Male,35,Adult,1,George Town PS,Reported
2111,Dhoomanganj,25.448,81.79,Chain Snatching,4,01-06-2025,06:43,Morning,Women,Female,57,Adult,2,Dhoomanganj PS,Unreported
2112,Dhoomanganj,25.448,81.79,Theft,3,02-06-2025,07:21,Morning,Women,Male,9,Child,2,Dhoomanganj PS,Closed
2113,Lukerganj,25.444,81.828,Theft,3,24-04-2025,12:54,Afternoon,Women,Male,14,Teen,3,Lukerganj PS,Reported
2114,George Town,25.4421,81.8329,Chain Snatching,1,20-07-2025,19:55,Evening,Children,Female,27,Adult,3,George Town PS,Reported
2115,Lukerganj,25.444,81.828,Theft,1,28-03-2025,17:44,Evening,Women,Male,60,Adult,1,Lukerganj PS,Under Investigation
2116,Daraganj,25.428,81.889,Chain Snatching,1,16-05-2025,09:39,Morning,Children,Female,29,Adult,2,Daraganj PS,Closed
2117,Meerapur,25.43,81.82,Harassment,1,01-08-2025,17:59,Evening,Children,Male,64,Senior,3,Meerapur PS,Unreported
2118,Katra,25.4358,81.8463,Robbery,4,18-06-2025,18:26,Evening,Women,Female,15,Teen,3,Katra PS,Closed
2119,Daraganj,25.428,81.889,Harassment,2,05-12-2025,16:30,Afternoon,Women,Female,46,Adult,2,Daraganj PS,Under Investigation
2120,Katra,25.4358,81.8463,Robbery,4,08-06-2025,22:24,Night,All,Male,44,Adult,3,Katra PS,Unreported
2121,Jhunsi,25.402,81.9,Assault,4,04-10-2025,22:38,Night,Women,Male,47,Adult,2,Jhunsi PS,Unreported
2122,Daraganj,25.428,81.889,Robbery,5,14-02-2025,02:40,Night,Women,Female,27,Adult,3,Daraganj PS,Reported
2123,Meerapur,25.43,81.82,Assault,4,07-04-2025,02:32,Night,Women,Male,75,Senior,1,Meerapur PS,Reported
2124,Naini,25.3925,81.863,Theft,4,18-12-2025,11:14,Morning,Women,Male,63,Senior,3,Naini PS,Unreported
2125,Daraganj,25.428,81.889,Theft,1,15-11-2025,22:08,Night,All,Male,73,Senior,3,Daraganj PS,Closed
2126,Jhunsi,25.402,81.9,Harassment,1,30-12-2025,16:28,Afternoon,All,Male,22,Adult,1,Jhunsi PS,Closed
2127,Dhoomanganj,25.448,81.79,Theft,4,26-09-2025,20:29,Evening,Women,Female,57,Adult,3,Dhoomanganj PS,Closed
2128,Phaphamau,25.503,81.885,Robbery,4,08-01-2025,23:54,Night,All,Female,20,Adult,1,Phaphamau PS,Unreported
2129,Civil Lines,25.45,81.84,Theft,1,03-11-2025,12:11,Afternoon,All,Male,32,Adult,3,Civil Lines PS,Under Investigation
2130,Allahpur,25.4602,81.8501,Kidnapping,5,01-11-2025,15:26,Afternoon,Children,Male,62,Senior,3,Allahpur PS,Closed
2131,George Town,25.4421,81.8329,Harassment,3,09-01-2025,19:04,Evening,Children,Male,23,Adult,3,George Town PS,Under Investigation
2132,Katra,25.4358,81.8463,Assault,4,05-06-2025,04:19,Night,Children,Female,72,Senior,2,Katra PS,Under Investigation
2133,Naini,25.3925,81.863,Chain Snatching,1,11-08-2025,06:19,Morning,Children,Female,74,Senior,3,Naini PS,Closed
2134,Naini,25.3925,81.863,Kidnapping,4,27-08-2025,06:41,Morning,Women,Female,65,Senior,3,Naini PS,Closed
2135,Kareli,25.418,81.815,Theft,3,03-11-2025,08:43,Morning,Children,Female,32,Adult,3,Kareli PS,Closed
2136,Katra,25.4358,81.8463,Robbery,5,19-06-2025,03:23,Night,All,Male,25,Adult,2,Katra PS,Closed
2137,Phaphamau,25.503,81.885,Robbery,4,03-02-2025,06:57,Morning,Women,Male,16,Teen,2,Phaphamau PS,Under Investigation
2138,Jhunsi,25.402,81.9,Theft,4,07-03-2025,23:40,Night,Women,Female,53,Adult,1,Jhunsi PS,Under Investigation
2139,Civil Lines,25.45,81.84,Robbery,4,01-12-2025,06:49,Morning,Women,Male,14,Teen,2,Civil Lines PS,Closed
2140,Jhunsi,25.402,81.9,Theft,2,15-07-2025,19:56,Evening,Children,Female,48,Adult,2,Jhunsi PS,Under Investigation
2141,George Town,25.4421,81.8329,Assault,5,01-11-2025,10:54,Morning,Children,Female,50,Adult,1,George Town PS,Unreported
2142,Daraganj,25.428,81.889,Assault,5,13-12-2025,09:20,Morning,Children,Female,17,Teen,1,Daraganj PS,Closed
2143,George Town,25.4421,81.8329,Harassment,2,05-09-2025,01:24,Night,Women,Male,47,Adult,3,George Town PS,Unreported
2144,Kareli,25.418,81.815,Theft,4,08-03-2025,02:25,Night,Children,Female,35,Adult,3,Kareli PS,Under Investigation
2145,Jhunsi,25.402,81.9,Chain Snatching,2,22-11-2025,10:40,Morning,All,Female,48,Adult,3,Jhunsi PS,Unreported
2146,Daraganj,25.428,81.889,Chain Snatching,1,20-11-2025,13:35,Afternoon,All,Female,54,Adult,2,Daraganj PS,Reported
2147,Lukerganj,25.444,81.828,Kidnapping,5,28-02-2025,14:39,Afternoon,All,Female,45,Adult,2,Lukerganj PS,Unreported
2148,Daraganj,25.428,81.889,Chain Snatching,2,02-04-2025,01:16,Night,Children,Male,44,Adult,3,Daraganj PS,Under Investigation
2149,Allahpur,25.4602,81.8501,Robbery,4,03-02-2025,09:26,Morning,All,Male,33,Adult,1,Allahpur PS,Under Investigation
2150,Civil Lines,25.45,81.84,Assault,5,14-03-2025,06:33,Morning,Children,Male,66,Senior,2,Civil Lines PS,Unreported
2151,Meerapur,25.43,81.82,Chain Snatching,3,04-03-2025,18:13,Evening,All,Female,54,Adult,1,Meerapur PS,Closed
2152,Allahpur,25.4602,81.8501,Chain Snatching,3,13-03-2025,23:52,Night,Women,Female,65,Senior,3,Allahpur PS,Unreported
2153,Daraganj,25.428,81.889,Assault,4,06-04-2025,04:39,Night,Women,Male,35,Adult,2,Daraganj PS,Closed
2154,Meerapur,25.43,81.82,Assault,5,30-04-2025,23:35,Night,All,Female,15,Teen,1,Meerapur PS,Reported
2155,Meerapur,25.43,81.82,Robbery,5,17-10-2025,20:15,Evening,Children,Male,17,Teen,2,Meerapur PS,Closed
2156,Jhunsi,25.402,81.9,Assault,5,27-11-2025,20:41,Evening,Children,Female,63,Senior,3,Jhunsi PS,Unreported
2157,Allahpur,25.4602,81.8501,Robbery,5,15-09-2025,07:41,Morning,Women,Female,52,Adult,1,Allahpur PS,Under Investigation
2158,Katra,25.4358,81.8463,Robbery,4,24-02-2025,15:43,Afternoon,Women,Male,56,Adult,1,Katra PS,Unreported
2159,Naini,25.3925,81.863,Chain Snatching,4,02-02-2025,17:12,Evening,All,Female,52,Adult,1,Naini PS,Reported
2160,Phaphamau,25.503,81.885,Chain Snatching,2,29-03-2025,16:18,Afternoon,All,Male,9,Child,2,Phaphamau PS,Under Investigation
2161,Allahpur,25.4602,81.8501,Robbery,5,24-09-2025,10:48,Morning,Children,Male,28,Adult,1,Allahpur PS,Closed
2162,Jhunsi,25.402,81.9,Kidnapping,5,11-04-2025,15:38,Afternoon,Women,Male,23,Adult,3,Jhunsi PS,Reported
2163,Daraganj,25.428,81.889,Robbery,5,15-05-2025,18:35,Evening,Children,Male,20,Adult,2,Daraganj PS,Reported
2164,Dhoomanganj,25.448,81.79,Chain Snatching,3,19-08-2025,12:43,Afternoon,All,Female,33,Adult,2,Dhoomanganj PS,Closed
2165,Daraganj,25.428,81.889,Kidnapping,4,24-03-2025,15:09,Afternoon,Children,Female,57,Adult,1,Daraganj PS,Under Investigation
2166,Civil Lines,25.45,81.84,Chain Snatching,2,09-11-2025,02:26,Night,All,Male,55,Adult,1,Civil Lines PS,Under Investigation
2167,Allahpur,25.4602,81.8501,Kidnapping,5,19-04-2025,17:51,Evening,Children,Female,56,Adult,1,Allahpur PS,Under Investigation
2168,Phaphamau,25.503,81.885,Harassment,1,13-03-2025,21:51,Night,All,Male,63,Senior,1,Phaphamau PS,Unreported
2169,Katra,25.4358,81.8463,Kidnapping,5,31-05-2025,21:10,Night,All,Female,31,Adult,1,Katra PS,Reported
2170,Meerapur,25.43,81.82,Assault,5,16-10-2025,19:31,Evening,Children,Male,63,Senior,3,Meerapur PS,Closed
2171,Jhunsi,25.402,81.9,Assault,5,18-02-2025,14:15,Afternoon,Women,Male,14,Teen,2,Jhunsi PS,Under Investigation
2172,Meerapur,25.43,81.82,Theft,3,02-11-2025,01:52,Night,Women,Male,71,Senior,2,Meerapur PS,Closed
2173,Naini,25.3925,81.863,Chain Snatching,4,28-07-2025,07:56,Morning,All,Male,71,Senior,3,Naini PS,Under Investigation
2174,Jhunsi,25.402,81.9,Robbery,5,16-08-2025,02:23,Night,Children,Male,63,Senior,3,Jhunsi PS,Reported
2175,Allahpur,25.4602,81.8501,Assault,4,02-08-2025,11:53,Morning,Women,Female,47,Adult,2,Allahpur PS,Reported
2176,Kareli,25.418,81.815,Kidnapping,5,19-03-2025,08:24,Morning,All,Male,22,Adult,2,Kareli PS,Unreported
2177,Lukerganj,25.444,81.828,Assault,5,14-07-2025,12:03,Afternoon,All,Female,36,Adult,1,Lukerganj PS,Unreported
2178,Phaphamau,25.503,81.885,Kidnapping,4,22-01-2025,15:10,Afternoon,Women,Female,55,Adult,1,Phaphamau PS,Closed
2179,Meerapur,25.43,81.82,Assault,5,07-07-2025,11:28,Morning,Women,Male,11,Child,1,Meerapur PS,Unreported
2180,Lukerganj,25.444,81.828,Harassment,2,21-01-2025,12:18,Afternoon,Women,Male,75,Senior,1,Lukerganj PS,Unreported
2181,Katra,25.4358,81.8463,Robbery,4,30-04-2025,21:19,Night,All,Male,17,Teen,1,Katra PS,Under Investigation
2182,Jhunsi,25.402,81.9,Theft,4,08-03-2025,14:09,Afternoon,Children,Female,22,Adult,1,Jhunsi PS,Reported
2183,Katra,25.4358,81.8463,Robbery,4,17-02-2025,16:26,Afternoon,All,Male,34,Adult,3,Katra PS,Under Investigation
2184,Allahpur,25.4602,81.8501,Chain Snatching,3,01-12-2025,15:20,Afternoon,Children,Female,22,Adult,1,Allahpur PS,Under Investigation
2185,Lukerganj,25.444,81.828,Kidnapping,4,13-12-2025,22:49,Night,All,Female,30,Adult,2,Lukerganj PS,Unreported
2186,Dhoomanganj,25.448,81.79,Kidnapping,4,20-02-2025,06:59,Morning,Children,Female,19,Teen,1,Dhoomanganj PS,Reported
2187,Daraganj,25.428,81.889,Chain Snatching,3,09-12-2025,09:36,Morning,Women,Male,27,Adult,1,Daraganj PS,Reported
2188,Naini,25.3925,81.863,Assault,5,17-03-2025,11:25,Morning,Women,Male,18,Teen,1,Naini PS,Reported
2189,Phaphamau,25.503,81.885,Assault,4,13-06-2025,12:45,Afternoon,Children,Male,19,Teen,3,Phaphamau PS,Closed
2190,Civil Lines,25.45,81.84,Kidnapping,5,11-03-2025,13:36,Afternoon,Women,Female,66,Senior,2,Civil Lines PS,Closed
2191,George Town,25.4421,81.8329,Robbery,4,28-05-2025,03:32,Night,Children,Male,56,Adult,1,George Town PS,Closed
2192,Jhunsi,25.402,81.9,Harassment,2,30-06-2025,14:02,Afternoon,Children,Male,71,Senior,2,Jhunsi PS,Closed
2193,Phaphamau,25.503,81.885,Robbery,5,06-07-2025,07:06,Morning,Women,Male,52,Adult,1,Phaphamau PS,Under Investigation
2194,Lukerganj,25.444,81.828,Harassment,3,09-07-2025,10:35,Morning,All,Male,19,Teen,3,Lukerganj PS,Closed
2195,Katra,25.4358,81.8463,Chain Snatching,2,29-08-2025,08:14,Morning,All,Male,37,Adult,3,Katra PS,Closed
2196,George Town,25.4421,81.8329,Harassment,4,27-12-2025,23:29,Night,All,Male,71,Senior,1,George Town PS,Closed
2197,Jhunsi,25.402,81.9,Assault,4,13-01-2025,05:43,Night,All,Female,74,Senior,3,Jhunsi PS,Unreported
2198,Katra,25.4358,81.8463,Theft,1,07-03-2025,00:01,Night,Children,Male,59,Adult,3,Katra PS,Under Investigation
2199,Phaphamau,25.503,81.885,Robbery,5,16-02-2025,19:56,Evening,All,Male,55,Adult,1,Phaphamau PS,Closed
2200,George Town,25.4421,81.8329,Theft,4,21-09-2025,18:44,Evening,Women,Male,26,Adult,1,George Town PS,Under Investigation
2201,Kareli,25.418,81.815,Chain Snatching,4,23-07-2025,11:12,Morning,All,Female,64,Senior,3,Kareli PS,Reported
2202,George Town,25.4421,81.8329,Harassment,3,30-03-2025,19:55,Evening,All,Female,42,Adult,1,George Town PS,Unreported
2203,Kareli,25.418,81.815,Robbery,4,15-08-2025,13:22,Afternoon,All,Female,48,Adult,3,Kareli PS,Closed
2204,Kareli,25.418,81.815,Kidnapping,4,21-06-2025,02:11,Night,Women,Female,17,Teen,1,Kareli PS,Under Investigation
2205,Daraganj,25.428,81.889,Theft,1,09-12-2025,10:10,Morning,Women,Female,73,Senior,2,Daraganj PS,Closed
2206,Civil Lines,25.45,81.84,Chain Snatching,1,08-05-2025,08:17,Morning,Women,Female,42,Adult,3,Civil Lines PS,Unreported
2207,Phaphamau,25.503,81.885,Chain Snatching,2,30-12-2025,11:30,Morning,All,Female,74,Senior,2,Phaphamau PS,Closed
2208,Meerapur,25.43,81.82,Assault,4,12-10-2025,07:55,Morning,All,Female,59,Adult,2,Meerapur PS,Reported
2209,Allahpur,25.4602,81.8501,Harassment,2,22-08-2025,09:51,Morning,Women,Female,51,Adult,1,Allahpur PS,Reported
2210,Civil Lines,25.45,81.84,Theft,3,20-09-2025,13:13,Afternoon,All,Male,52,Adult,3,Civil Lines PS,Reported
2211,George Town,25.4421,81.8329,Theft,3,22-06-2025,05:00,Night,Women,Female,69,Senior,3,George Town PS,Unreported
2212,Lukerganj,25.444,81.828,Chain Snatching,4,07-06-2025,08:28,Morning,Women,Male,14,Teen,2,Lukerganj PS,Closed
2213,Katra,25.4358,81.8463,Chain Snatching,4,27-03-2025,10:46,Morning,Children,Male,41,Adult,3,Katra PS,Closed
2214,Jhunsi,25.402,81.9,Harassment,1,03-10-2025,10:07,Morning,Women,Female,52,Adult,3,Jhunsi PS,Unreported
2215,Daraganj,25.428,81.889,Harassment,2,04-10-2025,02:52,Night,All,Male,55,Adult,3,Daraganj PS,Reported
2216,George Town,25.4421,81.8329,Kidnapping,4,14-03-2025,15:46,Afternoon,Women,Male,75,Senior,2,George Town PS,Unreported
2217,Dhoomanganj,25.448,81.79,Harassment,4,15-12-2025,22:43,Night,Children,Male,14,Teen,2,Dhoomanganj PS,Reported
2218,Lukerganj,25.444,81.828,Assault,4,19-01-2025,00:42,Night,All,Male,19,Teen,1,Lukerganj PS,Under Investigation
2219,Katra,25.4358,81.8463,Harassment,3,11-07-2025,15:53,Afternoon,All,Male,45,Adult,2,Katra PS,Unreported
2220,George Town,25.4421,81.8329,Assault,4,01-02-2025,20:34,Evening,Children,Female,15,Teen,1,George Town PS,Under Investigation
2221,Dhoomanganj,25.448,81.79,Assault,4,11-02-2025,13:27,Afternoon,All,Female,26,Adult,1,Dhoomanganj PS,Reported
2222,Lukerganj,25.444,81.828,Kidnapping,4,25-07-2025,23:27,Night,Children,Male,23,Adult,3,Lukerganj PS,Under Investigation
2223,Jhunsi,25.402,81.9,Robbery,5,08-11-2025,16:12,Afternoon,All,Female,72,Senior,2,Jhunsi PS,Under Investigation
2224,Naini,25.3925,81.863,Robbery,4,05-11-2025,16:12,Afternoon,Children,Male,32,Adult,2,Naini PS,Under Investigation
2225,Katra,25.4358,81.8463,Robbery,5,19-07-2025,13:38,Afternoon,All,Male,10,Child,1,Katra PS,Unreported
2226,Jhunsi,25.402,81.9,Harassment,4,14-03-2025,17:04,Evening,Children,Female,67,Senior,1,Jhunsi PS,Reported
2227,George Town,25.4421,81.8329,Kidnapping,4,23-07-2025,14:02,Afternoon,Women,Male,53,Adult,2,George Town PS,Reported
2228,Dhoomanganj,25.448,81.79,Chain Snatching,3,24-08-2025,13:51,Afternoon,Children,Female,57,Adult,3,Dhoomanganj PS,Under Investigation
2229,Lukerganj,25.444,81.828,Chain Snatching,2,28-01-2025,08:13,Morning,Women,Female,31,Adult,3,Lukerganj PS,Under Investigation
2230,Naini,25.3925,81.863,Assault,5,06-04-2025,05:04,Night,Children,Female,12,Child,2,Naini PS,Closed
2231,Dhoomanganj,25.448,81.79,Kidnapping,4,01-06-2025,20:49,Evening,Women,Female,42,Adult,2,Dhoomanganj PS,Closed
2232,Dhoomanganj,25.448,81.79,Harassment,3,14-09-2025,01:41,Night,All,Male,69,Senior,1,Dhoomanganj PS,Under Investigation
2233,George Town,25.4421,81.8329,Harassment,2,04-11-2025,14:20,Afternoon,Women,Male,11,Child,1,George Town PS,Under Investigation
2234,Katra,25.4358,81.8463,Kidnapping,5,12-03-2025,13:10,Afternoon,Children,Male,60,Adult,2,Katra PS,Under Investigation
2235,Dhoomanganj,25.448,81.79,Theft,1,31-12-2025,17:59,Evening,Women,Male,61,Senior,2,Dhoomanganj PS,Unreported
2236,Meerapur,25.43,81.82,Harassment,1,19-12-2025,05:18,Night,Children,Female,48,Adult,1,Meerapur PS,Closed
2237,Civil Lines,25.45,81.84,Harassment,4,14-03-2025,05:33,Night,Children,Male,74,Senior,1,Civil Lines PS,Closed
2238,Meerapur,25.43,81.82,Chain Snatching,3,21-04-2025,07:05,Morning,Women,Male,43,Adult,2,Meerapur PS,Under Investigation
2239,Allahpur,25.4602,81.8501,Kidnapping,4,29-06-2025,23:06,Night,All,Male,30,Adult,3,Allahpur PS,Closed
2240,Kareli,25.418,81.815,Theft,1,22-11-2025,01:12,Night,Children,Female,56,Adult,1,Kareli PS,Under Investigation
2241,Meerapur,25.43,81.82,Kidnapping,4,12-10-2025,10:44,Morning,Children,Male,69,Senior,2,Meerapur PS,Unreported
